,start_time,end_time,consumption,type
0,2024-04-14 00:00:00-04:00,2024-04-14 00:15:00-04:00,0.342,ELEC
1,2024-04-14 00:15:00-04:00,2024-04-14 00:30:00-04:00,0.342,ELEC
2,2024-04-14 00:30:00-04:00,2024-04-14 00:45:00-04:00,0.315,ELEC
3,2024-04-14 00:45:00-04:00,2024-04-14 01:00:00-04:00,0.309,ELEC
4,2024-04-14 01:00:00-04:00,2024-04-14 01:15:00-04:00,0.348,ELEC
5,2024-04-14 01:15:00-04:00,2024-04-14 01:30:00-04:00,0.42,ELEC
6,2024-04-14 01:30:00-04:00,2024-04-14 01:45:00-04:00,0.336,ELEC
7,2024-04-14 01:45:00-04:00,2024-04-14 02:00:00-04:00,0.33,ELEC
8,2024-04-14 02:00:00-04:00,2024-04-14 02:15:00-04:00,0.381,ELEC
9,2024-04-14 02:15:00-04:00,2024-04-14 02:30:00-04:00,0.378,ELEC
10,2024-04-14 02:30:00-04:00,2024-04-14 02:45:00-04:00,0.39,ELEC
11,2024-04-14 02:45:00-04:00,2024-04-14 03:00:00-04:00,0.312,ELEC
12,2024-04-14 03:00:00-04:00,2024-04-14 03:15:00-04:00,0.306,ELEC
13,2024-04-14 03:15:00-04:00,2024-04-14 03:30:00-04:00,0.399,ELEC
14,2024-04-14 03:30:00-04:00,2024-04-14 03:45:00-04:00,0.318,ELEC
15,2024-04-14 03:45:00-04:00,2024-04-14 04:00:00-04:00,0.381,ELEC
16,2024-04-14 04:00:00-04:00,2024-04-14 04:15:00-04:00,0.3,ELEC
17,2024-04-14 04:15:00-04:00,2024-04-14 04:30:00-04:00,0.393,ELEC
18,2024-04-14 04:30:00-04:00,2024-04-14 04:45:00-04:00,0.399,ELEC
19,2024-04-14 04:45:00-04:00,2024-04-14 05:00:00-04:00,0.36,ELEC
20,2024-04-14 05:00:00-04:00,2024-04-14 05:15:00-04:00,0.375,ELEC
21,2024-04-14 05:15:00-04:00,2024-04-14 05:30:00-04:00,0.354,ELEC
22,2024-04-14 05:30:00-04:00,2024-04-14 05:45:00-04:00,0.324,ELEC
23,2024-04-14 05:45:00-04:00,2024-04-14 06:00:00-04:00,0.393,ELEC
24,2024-04-14 06:00:00-04:00,2024-04-14 06:15:00-04:00,0.438,ELEC
25,2024-04-14 06:15:00-04:00,2024-04-14 06:30:00-04:00,1.263,ELEC
26,2024-04-14 06:30:00-04:00,2024-04-14 06:45:00-04:00,0.477,ELEC
27,2024-04-14 06:45:00-04:00,2024-04-14 07:00:00-04:00,0.489,ELEC
28,2024-04-14 07:00:00-04:00,2024-04-14 07:15:00-04:00,0.402,ELEC
29,2024-04-14 07:15:00-04:00,2024-04-14 07:30:00-04:00,0.465,ELEC
30,2024-04-14 07:30:00-04:00,2024-04-14 07:45:00-04:00,1.605,ELEC
31,2024-04-14 07:45:00-04:00,2024-04-14 08:00:00-04:00,1.248,ELEC
32,2024-04-14 08:00:00-04:00,2024-04-14 08:15:00-04:00,1.386,ELEC
33,2024-04-14 08:15:00-04:00,2024-04-14 08:30:00-04:00,1.764,ELEC
34,2024-04-14 08:30:00-04:00,2024-04-14 08:45:00-04:00,1.038,ELEC
35,2024-04-14 08:45:00-04:00,2024-04-14 09:00:00-04:00,1.623,ELEC
36,2024-04-14 09:00:00-04:00,2024-04-14 09:15:00-04:00,1.14,ELEC
37,2024-04-14 09:15:00-04:00,2024-04-14 09:30:00-04:00,1.254,ELEC
38,2024-04-14 09:30:00-04:00,2024-04-14 09:45:00-04:00,1.056,ELEC
39,2024-04-14 09:45:00-04:00,2024-04-14 10:00:00-04:00,0.978,ELEC
40,2024-04-14 10:00:00-04:00,2024-04-14 10:15:00-04:00,1.017,ELEC
41,2024-04-14 10:15:00-04:00,2024-04-14 10:30:00-04:00,0.939,ELEC
42,2024-04-14 10:30:00-04:00,2024-04-14 10:45:00-04:00,0.873,ELEC
43,2024-04-14 10:45:00-04:00,2024-04-14 11:00:00-04:00,0.84,ELEC
44,2024-04-14 11:00:00-04:00,2024-04-14 11:15:00-04:00,0.885,ELEC
45,2024-04-14 11:15:00-04:00,2024-04-14 11:30:00-04:00,0.78,ELEC
46,2024-04-14 11:30:00-04:00,2024-04-14 11:45:00-04:00,0.792,ELEC
47,2024-04-14 11:45:00-04:00,2024-04-14 12:00:00-04:00,0.825,ELEC
48,2024-04-14 12:00:00-04:00,2024-04-14 12:15:00-04:00,0.882,ELEC
49,2024-04-14 12:15:00-04:00,2024-04-14 12:30:00-04:00,0.615,ELEC
50,2024-04-14 12:30:00-04:00,2024-04-14 12:45:00-04:00,0.792,ELEC
51,2024-04-14 12:45:00-04:00,2024-04-14 13:00:00-04:00,0.798,ELEC
52,2024-04-14 13:00:00-04:00,2024-04-14 13:15:00-04:00,0.834,ELEC
53,2024-04-14 13:15:00-04:00,2024-04-14 13:30:00-04:00,1.05,ELEC
54,2024-04-14 13:30:00-04:00,2024-04-14 13:45:00-04:00,0.834,ELEC
55,2024-04-14 13:45:00-04:00,2024-04-14 14:00:00-04:00,0.876,ELEC
56,2024-04-14 14:00:00-04:00,2024-04-14 14:15:00-04:00,0.846,ELEC
57,2024-04-14 14:15:00-04:00,2024-04-14 14:30:00-04:00,0.918,ELEC
58,2024-04-14 14:30:00-04:00,2024-04-14 14:45:00-04:00,0.711,ELEC
59,2024-04-14 14:45:00-04:00,2024-04-14 15:00:00-04:00,0.639,ELEC
60,2024-04-14 15:00:00-04:00,2024-04-14 15:15:00-04:00,0.606,ELEC
61,2024-04-14 15:15:00-04:00,2024-04-14 15:30:00-04:00,0.588,ELEC
62,2024-04-14 15:30:00-04:00,2024-04-14 15:45:00-04:00,0.543,ELEC
63,2024-04-14 15:45:00-04:00,2024-04-14 16:00:00-04:00,0.606,ELEC
64,2024-04-14 16:00:00-04:00,2024-04-14 16:15:00-04:00,0.513,ELEC
65,2024-04-14 16:15:00-04:00,2024-04-14 16:30:00-04:00,0.51,ELEC
66,2024-04-14 16:30:00-04:00,2024-04-14 16:45:00-04:00,0.576,ELEC
67,2024-04-14 16:45:00-04:00,2024-04-14 17:00:00-04:00,0.528,ELEC
68,2024-04-14 17:00:00-04:00,2024-04-14 17:15:00-04:00,0.492,ELEC
69,2024-04-14 17:15:00-04:00,2024-04-14 17:30:00-04:00,0.477,ELEC
70,2024-04-14 17:30:00-04:00,2024-04-14 17:45:00-04:00,0.462,ELEC
71,2024-04-14 17:45:00-04:00,2024-04-14 18:00:00-04:00,0.45,ELEC
72,2024-04-14 18:00:00-04:00,2024-04-14 18:15:00-04:00,0.513,ELEC
73,2024-04-14 18:15:00-04:00,2024-04-14 18:30:00-04:00,0.462,ELEC
74,2024-04-14 18:30:00-04:00,2024-04-14 18:45:00-04:00,0.537,ELEC
75,2024-04-14 18:45:00-04:00,2024-04-14 19:00:00-04:00,1.338,ELEC
76,2024-04-14 19:00:00-04:00,2024-04-14 19:15:00-04:00,0.642,ELEC
77,2024-04-14 19:15:00-04:00,2024-04-14 19:30:00-04:00,0.63,ELEC
78,2024-04-14 19:30:00-04:00,2024-04-14 19:45:00-04:00,0.684,ELEC
79,2024-04-14 19:45:00-04:00,2024-04-14 20:00:00-04:00,0.753,ELEC
80,2024-04-14 20:00:00-04:00,2024-04-14 20:15:00-04:00,0.66,ELEC
81,2024-04-14 20:15:00-04:00,2024-04-14 20:30:00-04:00,0.729,ELEC
82,2024-04-14 20:30:00-04:00,2024-04-14 20:45:00-04:00,0.894,ELEC
83,2024-04-14 20:45:00-04:00,2024-04-14 21:00:00-04:00,1.479,ELEC
84,2024-04-14 21:00:00-04:00,2024-04-14 21:15:00-04:00,0.66,ELEC
85,2024-04-14 21:15:00-04:00,2024-04-14 21:30:00-04:00,0.555,ELEC
86,2024-04-14 21:30:00-04:00,2024-04-14 21:45:00-04:00,0.474,ELEC
87,2024-04-14 21:45:00-04:00,2024-04-14 22:00:00-04:00,0.465,ELEC
88,2024-04-14 22:00:00-04:00,2024-04-14 22:15:00-04:00,0.471,ELEC
89,2024-04-14 22:15:00-04:00,2024-04-14 22:30:00-04:00,0.462,ELEC
90,2024-04-14 22:30:00-04:00,2024-04-14 22:45:00-04:00,0.411,ELEC
91,2024-04-14 22:45:00-04:00,2024-04-14 23:00:00-04:00,0.288,ELEC
92,2024-04-14 23:00:00-04:00,2024-04-14 23:15:00-04:00,0.276,ELEC
93,2024-04-14 23:15:00-04:00,2024-04-14 23:30:00-04:00,0.321,ELEC
94,2024-04-14 23:30:00-04:00,2024-04-14 23:45:00-04:00,0.279,ELEC
95,2024-04-14 23:45:00-04:00,2024-04-15 00:00:00-04:00,0.255,ELEC
96,2024-04-15 00:00:00-04:00,2024-04-15 00:15:00-04:00,0.279,ELEC
97,2024-04-15 00:15:00-04:00,2024-04-15 00:30:00-04:00,0.312,ELEC
98,2024-04-15 00:30:00-04:00,2024-04-15 00:45:00-04:00,0.288,ELEC
99,2024-04-15 00:45:00-04:00,2024-04-15 01:00:00-04:00,0.267,ELEC
100,2024-04-15 01:00:00-04:00,2024-04-15 01:15:00-04:00,0.261,ELEC
101,2024-04-15 01:15:00-04:00,2024-04-15 01:30:00-04:00,0.303,ELEC
102,2024-04-15 01:30:00-04:00,2024-04-15 01:45:00-04:00,0.261,ELEC
103,2024-04-15 01:45:00-04:00,2024-04-15 02:00:00-04:00,0.273,ELEC
104,2024-04-15 02:00:00-04:00,2024-04-15 02:15:00-04:00,0.297,ELEC
105,2024-04-15 02:15:00-04:00,2024-04-15 02:30:00-04:00,0.3,ELEC
106,2024-04-15 02:30:00-04:00,2024-04-15 02:45:00-04:00,0.318,ELEC
107,2024-04-15 02:45:00-04:00,2024-04-15 03:00:00-04:00,0.27,ELEC
108,2024-04-15 03:00:00-04:00,2024-04-15 03:15:00-04:00,0.336,ELEC
109,2024-04-15 03:15:00-04:00,2024-04-15 03:30:00-04:00,0.312,ELEC
110,2024-04-15 03:30:00-04:00,2024-04-15 03:45:00-04:00,0.267,ELEC
111,2024-04-15 03:45:00-04:00,2024-04-15 04:00:00-04:00,0.297,ELEC
112,2024-04-15 04:00:00-04:00,2024-04-15 04:15:00-04:00,0.321,ELEC
113,2024-04-15 04:15:00-04:00,2024-04-15 04:30:00-04:00,0.294,ELEC
114,2024-04-15 04:30:00-04:00,2024-04-15 04:45:00-04:00,0.306,ELEC
115,2024-04-15 04:45:00-04:00,2024-04-15 05:00:00-04:00,0.312,ELEC
116,2024-04-15 05:00:00-04:00,2024-04-15 05:15:00-04:00,0.288,ELEC
117,2024-04-15 05:15:00-04:00,2024-04-15 05:30:00-04:00,0.273,ELEC
118,2024-04-15 05:30:00-04:00,2024-04-15 05:45:00-04:00,0.297,ELEC
119,2024-04-15 05:45:00-04:00,2024-04-15 06:00:00-04:00,0.318,ELEC
120,2024-04-15 06:00:00-04:00,2024-04-15 06:15:00-04:00,0.6,ELEC
121,2024-04-15 06:15:00-04:00,2024-04-15 06:30:00-04:00,0.396,ELEC
122,2024-04-15 06:30:00-04:00,2024-04-15 06:45:00-04:00,0.444,ELEC
123,2024-04-15 06:45:00-04:00,2024-04-15 07:00:00-04:00,0.444,ELEC
124,2024-04-15 07:00:00-04:00,2024-04-15 07:15:00-04:00,1.197,ELEC
125,2024-04-15 07:15:00-04:00,2024-04-15 07:30:00-04:00,0.495,ELEC
126,2024-04-15 07:30:00-04:00,2024-04-15 07:45:00-04:00,0.687,ELEC
127,2024-04-15 07:45:00-04:00,2024-04-15 08:00:00-04:00,0.921,ELEC
128,2024-04-15 08:00:00-04:00,2024-04-15 08:15:00-04:00,1.329,ELEC
129,2024-04-15 08:15:00-04:00,2024-04-15 08:30:00-04:00,0.825,ELEC
130,2024-04-15 08:30:00-04:00,2024-04-15 08:45:00-04:00,0.882,ELEC
131,2024-04-15 08:45:00-04:00,2024-04-15 09:00:00-04:00,0.765,ELEC
132,2024-04-15 09:00:00-04:00,2024-04-15 09:15:00-04:00,0.819,ELEC
133,2024-04-15 09:15:00-04:00,2024-04-15 09:30:00-04:00,0.93,ELEC
134,2024-04-15 09:30:00-04:00,2024-04-15 09:45:00-04:00,1.143,ELEC
135,2024-04-15 09:45:00-04:00,2024-04-15 10:00:00-04:00,0.984,ELEC
136,2024-04-15 10:00:00-04:00,2024-04-15 10:15:00-04:00,0.837,ELEC
137,2024-04-15 10:15:00-04:00,2024-04-15 10:30:00-04:00,1.068,ELEC
138,2024-04-15 10:30:00-04:00,2024-04-15 10:45:00-04:00,0.96,ELEC
139,2024-04-15 10:45:00-04:00,2024-04-15 11:00:00-04:00,0.714,ELEC
140,2024-04-15 11:00:00-04:00,2024-04-15 11:15:00-04:00,0.741,ELEC
141,2024-04-15 11:15:00-04:00,2024-04-15 11:30:00-04:00,0.711,ELEC
142,2024-04-15 11:30:00-04:00,2024-04-15 11:45:00-04:00,0.735,ELEC
143,2024-04-15 11:45:00-04:00,2024-04-15 12:00:00-04:00,0.726,ELEC
144,2024-04-15 12:00:00-04:00,2024-04-15 12:15:00-04:00,0.669,ELEC
145,2024-04-15 12:15:00-04:00,2024-04-15 12:30:00-04:00,0.654,ELEC
146,2024-04-15 12:30:00-04:00,2024-04-15 12:45:00-04:00,0.561,ELEC
147,2024-04-15 12:45:00-04:00,2024-04-15 13:00:00-04:00,0.633,ELEC
148,2024-04-15 13:00:00-04:00,2024-04-15 13:15:00-04:00,0.795,ELEC
149,2024-04-15 13:15:00-04:00,2024-04-15 13:30:00-04:00,0.654,ELEC
150,2024-04-15 13:30:00-04:00,2024-04-15 13:45:00-04:00,0.534,ELEC
151,2024-04-15 13:45:00-04:00,2024-04-15 14:00:00-04:00,0.486,ELEC
152,2024-04-15 14:00:00-04:00,2024-04-15 14:15:00-04:00,0.591,ELEC
153,2024-04-15 14:15:00-04:00,2024-04-15 14:30:00-04:00,0.621,ELEC
154,2024-04-15 14:30:00-04:00,2024-04-15 14:45:00-04:00,0.429,ELEC
155,2024-04-15 14:45:00-04:00,2024-04-15 15:00:00-04:00,0.486,ELEC
156,2024-04-15 15:00:00-04:00,2024-04-15 15:15:00-04:00,0.54,ELEC
157,2024-04-15 15:15:00-04:00,2024-04-15 15:30:00-04:00,0.519,ELEC
158,2024-04-15 15:30:00-04:00,2024-04-15 15:45:00-04:00,0.483,ELEC
159,2024-04-15 15:45:00-04:00,2024-04-15 16:00:00-04:00,0.51,ELEC
160,2024-04-15 16:00:00-04:00,2024-04-15 16:15:00-04:00,0.495,ELEC
161,2024-04-15 16:15:00-04:00,2024-04-15 16:30:00-04:00,0.48,ELEC
162,2024-04-15 16:30:00-04:00,2024-04-15 16:45:00-04:00,0.513,ELEC
163,2024-04-15 16:45:00-04:00,2024-04-15 17:00:00-04:00,0.492,ELEC
164,2024-04-15 17:00:00-04:00,2024-04-15 17:15:00-04:00,0.492,ELEC
165,2024-04-15 17:15:00-04:00,2024-04-15 17:30:00-04:00,0.516,ELEC
166,2024-04-15 17:30:00-04:00,2024-04-15 17:45:00-04:00,0.522,ELEC
167,2024-04-15 17:45:00-04:00,2024-04-15 18:00:00-04:00,0.651,ELEC
168,2024-04-15 18:00:00-04:00,2024-04-15 18:15:00-04:00,0.534,ELEC
169,2024-04-15 18:15:00-04:00,2024-04-15 18:30:00-04:00,0.501,ELEC
170,2024-04-15 18:30:00-04:00,2024-04-15 18:45:00-04:00,0.666,ELEC
171,2024-04-15 18:45:00-04:00,2024-04-15 19:00:00-04:00,0.567,ELEC
172,2024-04-15 19:00:00-04:00,2024-04-15 19:15:00-04:00,0.618,ELEC
173,2024-04-15 19:15:00-04:00,2024-04-15 19:30:00-04:00,0.516,ELEC
174,2024-04-15 19:30:00-04:00,2024-04-15 19:45:00-04:00,0.615,ELEC
175,2024-04-15 19:45:00-04:00,2024-04-15 20:00:00-04:00,0.54,ELEC
176,2024-04-15 20:00:00-04:00,2024-04-15 20:15:00-04:00,0.537,ELEC
177,2024-04-15 20:15:00-04:00,2024-04-15 20:30:00-04:00,0.483,ELEC
178,2024-04-15 20:30:00-04:00,2024-04-15 20:45:00-04:00,0.492,ELEC
179,2024-04-15 20:45:00-04:00,2024-04-15 21:00:00-04:00,0.558,ELEC
180,2024-04-15 21:00:00-04:00,2024-04-15 21:15:00-04:00,0.39,ELEC
181,2024-04-15 21:15:00-04:00,2024-04-15 21:30:00-04:00,0.45,ELEC
182,2024-04-15 21:30:00-04:00,2024-04-15 21:45:00-04:00,0.36,ELEC
183,2024-04-15 21:45:00-04:00,2024-04-15 22:00:00-04:00,0.459,ELEC
184,2024-04-15 22:00:00-04:00,2024-04-15 22:15:00-04:00,0.378,ELEC
185,2024-04-15 22:15:00-04:00,2024-04-15 22:30:00-04:00,0.369,ELEC
186,2024-04-15 22:30:00-04:00,2024-04-15 22:45:00-04:00,0.315,ELEC
187,2024-04-15 22:45:00-04:00,2024-04-15 23:00:00-04:00,0.363,ELEC
188,2024-04-15 23:00:00-04:00,2024-04-15 23:15:00-04:00,0.327,ELEC
189,2024-04-15 23:15:00-04:00,2024-04-15 23:30:00-04:00,0.36,ELEC
190,2024-04-15 23:30:00-04:00,2024-04-15 23:45:00-04:00,0.276,ELEC
191,2024-04-15 23:45:00-04:00,2024-04-16 00:00:00-04:00,0.303,ELEC
192,2024-04-19 00:00:00-04:00,2024-04-19 00:15:00-04:00,0.411,ELEC
193,2024-04-19 00:15:00-04:00,2024-04-19 00:30:00-04:00,0.426,ELEC
194,2024-04-19 00:30:00-04:00,2024-04-19 00:45:00-04:00,0.36,ELEC
195,2024-04-19 00:45:00-04:00,2024-04-19 01:00:00-04:00,0.393,ELEC
196,2024-04-19 01:00:00-04:00,2024-04-19 01:15:00-04:00,0.372,ELEC
197,2024-04-19 01:15:00-04:00,2024-04-19 01:30:00-04:00,0.342,ELEC
198,2024-04-19 01:30:00-04:00,2024-04-19 01:45:00-04:00,0.375,ELEC
199,2024-04-19 01:45:00-04:00,2024-04-19 02:00:00-04:00,0.297,ELEC
200,2024-04-19 02:00:00-04:00,2024-04-19 02:15:00-04:00,0.429,ELEC
201,2024-04-19 02:15:00-04:00,2024-04-19 02:30:00-04:00,0.375,ELEC
202,2024-04-19 02:30:00-04:00,2024-04-19 02:45:00-04:00,0.39,ELEC
203,2024-04-19 02:45:00-04:00,2024-04-19 03:00:00-04:00,0.918,ELEC
204,2024-04-19 03:00:00-04:00,2024-04-19 03:15:00-04:00,0.681,ELEC
205,2024-04-19 03:15:00-04:00,2024-04-19 03:30:00-04:00,0.453,ELEC
206,2024-04-19 03:30:00-04:00,2024-04-19 03:45:00-04:00,0.432,ELEC
207,2024-04-19 03:45:00-04:00,2024-04-19 04:00:00-04:00,0.432,ELEC
208,2024-04-19 08:00:00-04:00,2024-04-19 08:15:00-04:00,1.263,ELEC
209,2024-04-19 08:15:00-04:00,2024-04-19 08:30:00-04:00,1.935,ELEC
210,2024-04-19 08:30:00-04:00,2024-04-19 08:45:00-04:00,1.047,ELEC
211,2024-04-19 08:45:00-04:00,2024-04-19 09:00:00-04:00,1.266,ELEC
212,2024-04-19 09:00:00-04:00,2024-04-19 09:15:00-04:00,1.644,ELEC
213,2024-04-19 09:15:00-04:00,2024-04-19 09:30:00-04:00,1.308,ELEC
214,2024-04-19 09:30:00-04:00,2024-04-19 09:45:00-04:00,1.239,ELEC
215,2024-04-19 09:45:00-04:00,2024-04-19 10:00:00-04:00,1.374,ELEC
216,2024-04-19 10:00:00-04:00,2024-04-19 10:15:00-04:00,1.152,ELEC
217,2024-04-19 10:15:00-04:00,2024-04-19 10:30:00-04:00,1.098,ELEC
218,2024-04-19 10:30:00-04:00,2024-04-19 10:45:00-04:00,1.125,ELEC
219,2024-04-19 10:45:00-04:00,2024-04-19 11:00:00-04:00,1.359,ELEC
220,2024-04-19 11:00:00-04:00,2024-04-19 11:15:00-04:00,1.344,ELEC
221,2024-04-19 11:15:00-04:00,2024-04-19 11:30:00-04:00,1.32,ELEC
222,2024-04-19 11:30:00-04:00,2024-04-19 11:45:00-04:00,1.845,ELEC
223,2024-04-19 11:45:00-04:00,2024-04-19 12:00:00-04:00,1.137,ELEC
224,2024-04-19 12:00:00-04:00,2024-04-19 12:15:00-04:00,1.008,ELEC
225,2024-04-19 12:15:00-04:00,2024-04-19 12:30:00-04:00,0.996,ELEC
226,2024-04-19 12:30:00-04:00,2024-04-19 12:45:00-04:00,1.107,ELEC
227,2024-04-19 12:45:00-04:00,2024-04-19 13:00:00-04:00,1.002,ELEC
228,2024-04-19 13:00:00-04:00,2024-04-19 13:15:00-04:00,0.822,ELEC
229,2024-04-19 13:15:00-04:00,2024-04-19 13:30:00-04:00,0.807,ELEC
230,2024-04-19 13:30:00-04:00,2024-04-19 13:45:00-04:00,0.843,ELEC
231,2024-04-19 13:45:00-04:00,2024-04-19 14:00:00-04:00,0.897,ELEC
232,2024-04-19 14:00:00-04:00,2024-04-19 14:15:00-04:00,0.792,ELEC
233,2024-04-19 14:15:00-04:00,2024-04-19 14:30:00-04:00,0.951,ELEC
234,2024-04-19 14:30:00-04:00,2024-04-19 14:45:00-04:00,0.771,ELEC
235,2024-04-19 14:45:00-04:00,2024-04-19 15:00:00-04:00,0.849,ELEC
236,2024-04-19 15:00:00-04:00,2024-04-19 15:15:00-04:00,0.915,ELEC
237,2024-04-19 15:15:00-04:00,2024-04-19 15:30:00-04:00,0.765,ELEC
238,2024-04-19 15:30:00-04:00,2024-04-19 15:45:00-04:00,0.885,ELEC
239,2024-04-19 15:45:00-04:00,2024-04-19 16:00:00-04:00,0.756,ELEC
240,2024-04-19 16:00:00-04:00,2024-04-19 16:15:00-04:00,0.831,ELEC
241,2024-04-19 16:15:00-04:00,2024-04-19 16:30:00-04:00,0.684,ELEC
242,2024-04-19 16:30:00-04:00,2024-04-19 16:45:00-04:00,0.795,ELEC
243,2024-04-19 16:45:00-04:00,2024-04-19 17:00:00-04:00,0.81,ELEC
244,2024-04-19 17:00:00-04:00,2024-04-19 17:15:00-04:00,0.78,ELEC
245,2024-04-19 17:15:00-04:00,2024-04-19 17:30:00-04:00,0.768,ELEC
246,2024-04-19 17:30:00-04:00,2024-04-19 17:45:00-04:00,0.873,ELEC
247,2024-04-19 17:45:00-04:00,2024-04-19 18:00:00-04:00,1.626,ELEC
248,2024-04-19 18:00:00-04:00,2024-04-19 18:15:00-04:00,0.987,ELEC
249,2024-04-19 18:15:00-04:00,2024-04-19 18:30:00-04:00,0.888,ELEC
250,2024-04-19 18:30:00-04:00,2024-04-19 18:45:00-04:00,1.632,ELEC
251,2024-04-19 18:45:00-04:00,2024-04-19 19:00:00-04:00,0.84,ELEC
252,2024-04-19 19:00:00-04:00,2024-04-19 19:15:00-04:00,0.93,ELEC
253,2024-04-19 19:15:00-04:00,2024-04-19 19:30:00-04:00,1.32,ELEC
254,2024-04-19 19:30:00-04:00,2024-04-19 19:45:00-04:00,0.789,ELEC
255,2024-04-19 19:45:00-04:00,2024-04-19 20:00:00-04:00,0.828,ELEC
256,2024-04-19 20:00:00-04:00,2024-04-19 20:15:00-04:00,0.846,ELEC
257,2024-04-19 20:15:00-04:00,2024-04-19 20:30:00-04:00,0.96,ELEC
258,2024-04-19 20:30:00-04:00,2024-04-19 20:45:00-04:00,0.786,ELEC
259,2024-04-19 20:45:00-04:00,2024-04-19 21:00:00-04:00,0.732,ELEC
260,2024-04-19 21:00:00-04:00,2024-04-19 21:15:00-04:00,0.717,ELEC
261,2024-04-19 21:15:00-04:00,2024-04-19 21:30:00-04:00,0.609,ELEC
262,2024-04-19 21:30:00-04:00,2024-04-19 21:45:00-04:00,0.393,ELEC
263,2024-04-19 21:45:00-04:00,2024-04-19 22:00:00-04:00,0.429,ELEC
264,2024-04-19 22:00:00-04:00,2024-04-19 22:15:00-04:00,0.348,ELEC
265,2024-04-19 22:15:00-04:00,2024-04-19 22:30:00-04:00,0.309,ELEC
266,2024-04-19 22:30:00-04:00,2024-04-19 22:45:00-04:00,0.3,ELEC
267,2024-04-19 22:45:00-04:00,2024-04-19 23:00:00-04:00,0.336,ELEC
268,2024-04-19 23:00:00-04:00,2024-04-19 23:15:00-04:00,0.273,ELEC
269,2024-04-19 23:15:00-04:00,2024-04-19 23:30:00-04:00,0.258,ELEC
270,2024-04-19 23:30:00-04:00,2024-04-19 23:45:00-04:00,0.249,ELEC
271,2024-04-19 23:45:00-04:00,2024-04-20 00:00:00-04:00,0.204,ELEC
272,2024-04-20 00:00:00-04:00,2024-04-20 00:15:00-04:00,0.162,ELEC
273,2024-04-20 00:15:00-04:00,2024-04-20 00:30:00-04:00,0.153,ELEC
274,2024-04-20 00:30:00-04:00,2024-04-20 00:45:00-04:00,0.159,ELEC
275,2024-04-20 00:45:00-04:00,2024-04-20 01:00:00-04:00,0.234,ELEC
276,2024-04-20 01:00:00-04:00,2024-04-20 01:15:00-04:00,0.159,ELEC
277,2024-04-20 01:15:00-04:00,2024-04-20 01:30:00-04:00,0.174,ELEC
278,2024-04-20 01:30:00-04:00,2024-04-20 01:45:00-04:00,0.174,ELEC
279,2024-04-20 01:45:00-04:00,2024-04-20 02:00:00-04:00,0.183,ELEC
